1566286862590, -11.239287
1566286862611, -9.844803
1566286862634, -6.2813787
1566286862655, 1.6631384
1566286862674, 15.030148
1566286862697, 29.314554
1566286862717, 27.356785
1566286862740, 14.959687
1566286862760, 6.1296597
1566286862783, -1.1823854
1566286862804, -4.087908
1566286862828, -5.42107
1566286862848, -7.2525697
1566286862871, -6.7632275
1566286862892, -5.4152784
1566286862912, -3.2811484
1566286862933, -2.8569074
1566286862955, -3.3046975
1566286862975, -3.0726051
1566286862997, -1.8402495
1566286863021, -1.0878563
1566286863041, -1.3105698
1566286863063, -1.321599
1566286863083, -1.48981
1566286863105, -2.7294211
1566286863125, -4.191742
1566286863147, -4.197217
1566286863170, -8.660416
1566286863188, -11.583001
1566286863211, -10.819441
1566286863230, -3.03755
1566286863263, 6.020383
1566286863294, 29.31834
1566286863315, 24.412472
1566286863337, 10.360601
1566286863357, 1.5512505
1566286863379, -3.5599737
1566286863402, -6.5236864
1566286863423, -6.2026615
1566286863444, -6.4080906
1566286863466, -5.840058
1566286863487, -3.6938152
1566286863509, -2.1433468
1566286863532, -1.997045
1566286863551, -1.9056888
1566286863571, -1.3966942
1566286863596, -2.2774005
1566286863616, -1.4682751
1566286863638, -1.4930925
1566286863659, -2.438848
1566286863679, -2.2285514
1566286863700, -2.8362832
1566286863722, -3.785491
1566286863743, -6.0258636
1566286863765, -8.080708
1566286863787, -11.832815
1566286863806, -10.236923
1566286863828, -5.257674
1566286863857, 11.589301
1566286863870, 28.641296
1566286863890, 29.329552
1566286863915, 20.45808
1566286863934, 6.9397974
1566286863956, -0.19302368
1566286863978, -3.5539412
1566286863999, -4.9507647
1566286864020, -5.2929993
1566286864044, -4.4731793
1566286864063, -3.1449432
1566286864085, -2.2825823
1566286864107, -1.9855595
1566286864128, -1.8999872
1566286864149, -2.2796335
1566286864171, -3.6041613
1566286864190, -1.6680975
1566286864211, -1.469593
1566286864238, -1.4725647
1566286864259, -2.3980026
1566286864276, -2.669539
1566286864298, -2.7918277
1566286864319, -2.818881
1566286864340, -2.7960267
1566286864362, -4.617251
1566286864382, -7.0016317
1566286864405, -10.83585
1566286864426, -11.487677
1566286864468, -4.8827324
1566286864488, 23.638678
1566286864511, 29.34658
1566286864531, 24.13033
1566286864555, 5.8090076
1566286864575, -0.93066597
1566286864597, -5.6770563
1566286864620, -5.1768284
1566286864643, -5.1640725
1566286864662, -5.661829
1566286864684, -5.0082626
1566286864704, -3.7127185
1566286864725, -2.2436218
1566286864749, -1.9507666
1566286864768, -1.7252741
1566286864789, -1.7082462
1566286864813, -2.5558572
1566286864832, -1.6492848
1566286864854, -0.79953194
1566286864876, -0.18757725
1566286864896, -0.62563324
1566286864918, -1.2008734
1566286864940, -1.0358458
1566286864960, -0.55271435
1566286864981, -1.6435657
1566286865005, -0.9974251
1566286865026, 0.06301975
1566286865052, -0.14759922
1566286865089, 2.0681381
1566286865111, 1.5539198
1566286865133, 0.065693855
1566286865153, -0.13898373
1566286865174, 0.5108423
1566286865196, 0.5063534
1566286865216, -0.1091795
1566286865240, 0.18452263
1566286865258, 0.1525631
1566286865280, -0.08391094
1566286865302, 0.34365177
1566286865325, -0.042178154
1566286865345, -0.5317278
1566286865366, 0.6025915
1566286865389, 0.5233736
1566286865411, 0.10349369
1566286865432, 0.9186716
1566286865453, -0.39739132
1566286865474, 0.1614275
1566286865495, 0.21834087
1566286865517, -0.7777653
1566286865538, 1.1762667
1566286865560, -0.58984566
1566286865582, -0.14434052
1566286865604, 0.4499836
1566286865625, -0.06645393
1566286865679, 0.20408726
1566286865691, -0.5782099
1566286865712, -0.29051113
1566286865731, 0.90495014
1566286865754, 1.1056299
1566286865776, -0.46977234
1566286865797, -1.0449057
1566286865817, 0.6436405
1566286865840, 0.74200344
1566286865860, 0.47516823
1566286865881, -0.060484886
